796393337712443392	"Our responsibility as citizens is to keep doing our part to build that better, stronger, fairer America we seek. And I know you will.”	1339835893

796393027975729152	"Our constitutional democracy demands our participation, not just every four years, but all the time." —Hillary	1339835893

796392800350863360	“Donald Trump is going to be our president. We owe him an open mind and the chance to lead.” —Hillary	1339835893

796392743027310592	"We have seen that our nation is more deeply divided than we thought. But I still believe in America—and I always will." —Hillary	1339835893

796392680888614912	"I want you to remember this: Our campaign was never about one person or even one election. It was about the country we love.” —Hillary	1339835893

796392571073335296	“You represent the best of America, and being your candidate has been one of the greatest honors of my life.” —Hillary to @HFA	1339835893

796392494435102722	"This is not the outcome we wanted. I’m sorry we did not win this election for the values we share and the vision we hold for our country."	1339835893

796392429112926208	“I hope that he will be a successful president for all Americans.” —Hillary on Donald Trump	1339835893

796392332467851264	“Last night I congratulated Donald Trump and offered to work with him on behalf of our country.” —Hillary	1339835893

796390484084215808	Watch Hillary deliver remarks on the election from New York City: https://t.co/MTRLzjN42x	1339835893

796169187882369024	This team has so much to be proud of. Whatever happens tonight, thank you for everything. https://t.co/x13iWOzILL	1339835893

796143289971994624	Remember, if you are in line before polls close, you can vote! Have a question? Call 1-917-444-5915. https://t.co/2MVKOatmvy	1339835893

796123724479164416	Election Day is almost over. Don’t wait—go vote now! 
Confirm where you vote at https://t.co/jfd3CXLD1s https://t.co/IvyE2hJFEU	1339835893

796095529637789696	Our neighbors in battleground states need your help. Make calls to remind Hillary supporters to go vote: https://t.co/Iyboc4TNeA	1339835893

796080287985926144	Today's the day when we show how much stronger we are together. Once you’ve voted, sign up for a volunteer shift: https://t.co/KUIKH9W2ct	1339835893

796064581865078784	It's going to be close, and we need you on this team. Confirm where to vote today: https://t.co/jfd3CXLD1s	1339835893

796056175179599872	If you’ve already voted, jump on the phone and remind voters in key battleground states to go vote:… https://t.co/KZhrr7FCuD	1339835893

796036845700141056	Today, let's show the world that love will always trump hate. https://t.co/jfd3CXu1CS https://t.co/a7FXGtAfiG	1339835893

796029388043141120	How do we go high? 

We vote: https://t.co/jfd3CXu1CS https://t.co/rx5OWheuBd	1339835893

796024078993911808	Already voted? That's great! Now help Hillary win by signing up to make calls now: https://t.co/2yc00omuvC	1339835893

796006636078985216	Happy Election Day! https://t.co/jfd3CXLD1s https://t.co/IfOBRuvQzJ	1339835893

796005120043548672	Today's the day when we show how much stronger we are together. Once you’ve voted, sign up for a volunteer shift:… https://t.co/khCcNeoYal	1339835893

795989151116095488	Everything we’ve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https://t.co/AhvOOB6L6C	1339835893

795974327611129856	Let’s go make some history today. https://t.co/jfd3CXLD1s https://t.co/IbRcWWun7J	1339835893

795959509537722369	It's Election Day! Millions of Americans have cast their votes for Hillary—join them and confirm where you vote: https://t.co/jfd3CXLD1s	1339835893

795955854059171840	Don't stand still. Vote today: https://t.co/jfd3CXLD1s #ElectionDay #MannequinChallenge https://t.co/4KAv2zu0rd	1339835893

795944292028182528	It’s Election Day and polls are officially open. When will you vote today? Confirm where to go here:… https://t.co/msNrG1MBGB	1339835893

795930670988197889	There's no such thing as a vote that doesn't count. Today, you can make the difference.

RT this—and go vote!… https://t.co/nIiPIKOieu	1339835893

795856862939906048	Join Hillary for her last rally of the campaign in Raleigh, North Carolina: https://t.co/a6K9DWYY3e	1339835893

795851436743622656	Stronger together. https://t.co/9TkaJrjW0a	1339835893

795840460778602496	"If you believe that racism and sexism and bigotry have no place in our country...you need to vote." https://t.co/nIOvu5x85c	1339835893

795825627840462848	27 million Latinos are eligible to vote this year.

Millions have already voted.

Ready to join them?… https://t.co/iwXHFHbquc	1339835893

795802471780196352	You don’t want to miss this one: Join Hillary, @POTUS, @FLOTUS, @BillClinton, and @ChelseaClinton live in Philly. https://t.co/UUuA1bxeIv	1339835893

795779871590981632	"Hillary is the role model Michelle and I want for our daughters and for kids across the country." —@POTUS https://t.co/AnLw4t3349	1339835893

795770626212503552	Tomorrow, we have the chance to stand up for the America we believe in. RT this if you're voting.… https://t.co/7T7UqlIvGt	1339835893

795762522464862208	Yesterday, Khizr Khan told the story of a 10-year-old boy who was bullied at school—until his class watched Mr. Kha… https://t.co/54oWoGm9B8	1339835893

795753915941695488	Women can stop Trump.

Here's how: https://t.co/jfd3CXu1CS https://t.co/f28w22yOXq	1339835893

795749635126161408	"If your closest advisors don’t trust you to tweet, how can we trust you with the nuclear codes?” —@POTUS on Trump	1339835893

795735825988337664	Join Hillary in Grand Rapids, Michigan, for one of her last rallies of the campaign: https://t.co/jJKydSK4DR	1339835893

795728304384917505	"Look how far we've come from having no voice to being on the brink of making history." —@Beyonce… https://t.co/MQs4Ep6WDt	1339835893

795706274620940288	Latino voters will have a powerful impact on this election—and are already showing record turnout. Be part of this:… https://t.co/xn931No4p0	1339835893

795694921697071104	"America depends on you—you, all of you. ... I didn’t say, 'Yes, I can.' I said, 'Yes, we can.'" —@POTUS https://t.co/oHVglCTncQ	1339835893

795688066065297408	"I voted for Hillary Clinton because I am absolutely confident that when she is president, this country will be in… https://t.co/RnPxkX398g	1339835893

795680720001921025	Tomorrow’s the day! Join Hillary as she campaigns in Pittsburgh on the eve of Election Day. https://t.co/jJKydSK4DR	1339835893

795677947088670721	"Today, I'm asking for your vote. Tomorrow, let's make history together." —Hillary https://t.co/jfd3CXu1CS https://t.co/TFyaTifghr	1339835893

795665459223924737	Share this if you know someone who needs to see it. https://t.co/i6NFjnrb35 https://t.co/NtAV1dmh1Y	1339835893

795643875251593216	Our children and grandchildren will look back at the choice we make on Tuesday. Let's make them proud.… https://t.co/c6mG8OZ1yr	1339835893

795626738382503937	America is better than Donald Trump. https://t.co/jfd3CXLD1s https://t.co/UYMwkmmxKf	1339835893

795611251602821120	Tomorrow caps an amazing journey, but the work we have to do is just beginning. https://t.co/ulXFcHXcTS	1339835893

795481845244821504	"Women's rights are human rights"—and 132 more reasons Hillary should be our next president. https://t.co/HdDk0FhUBF	1339835893

795475213739769857	Pantsuit up. https://t.co/3TKJ4H68Kz https://t.co/vQY0YeDzEB	1339835893

795463782671798272	This one's for you, Hillary. https://t.co/KtzpIpSziO	1339835893

795440369039187968	Hillary and @JamesTaylor_com are live in New Hampshire with two days to go. Watch here: https://t.co/oa4NZ1hEHU	1339835893

795430689567084544	A rally fit for a King. https://t.co/3TKJ4H68Kz https://t.co/uDK8NDu8RC	1339835893

795421414274830336	Florida in the rain. https://t.co/J6g0R08xSY	1339835893

795414558626160644	"My son was Captain Humayun Khan ... and he was a Muslim American. I want to ask Mr. Trump: Would my son have a pla… https://t.co/XzjM7mAhvS	1339835893

795408365643911168	This is what it's about:
All the good we can,
for all the people we can,
for as long as we can.… https://t.co/vJcRZMILoR	1339835893

795378663781003264	Hillary and @KingJames are live in Cleveland with two days to go. Watch here: https://t.co/KPu8RdGuxq	1339835893

846751122530467840	Children should not suffer from - or get - diseases that we have proven vaccinations for: https://t.co/9eSaSSSarr	757303975

846701446993252354	Antisemitism on social media sadly now prevalent enough to be measured in seconds https://t.co/TihQkek3qQ	757303975

846537334388654081	Something else to worry about: https://t.co/0bhDPceHRC	757303975

846526039941632000	Who actually supports this and thinks it's a good idea? https://t.co/W0dA78Yu1P	757303975

846452322825900034	Hopeful about new vaccine that prevents rotavirus &amp; could save 100,000 children's lives every year https://t.co/i5OtxZ677Q #vaccineswork	757303975

846448383300644866	Inspiring story of fierce girl boxer Hatzumy dreaming &amp; training despite her country not allowing women boxers to c… https://t.co/z1NQj4ZNWa	757303975

846429614138425344	Thank you @SenatorCollins &amp; @SenBobCasey. We must do more to support caregivers, including those tragically affecte… https://t.co/YXHjycUclj	757303975

846417431748849664	Not yet - but we will! https://t.co/qUehPqytOk	757303975

846385541973262336	More innovative efforts to stop poachers &amp; reduce wildlife crime in Africa https://t.co/r7Cd2n4N2V	757303975

846373075407032320	The Weekly Standard’s Arsenal to Fight Falsehoods: ‘Facts, Logic and Reason’, via @nytimes https://t.co/IpFLXBN5MC	757303975

846363134617116672	"You can take care of your women’s health needs &amp; take care of your strep throat." But if there aren't enough clini… https://t.co/Tc226Ka6Q1	757303975

846331449255104513	No. https://t.co/5WM2Al53Oq	757303975

846330248320954368	Good read on the history and unique approach of the #NEA https://t.co/k8o5dsvdgJ	757303975

846212371060281344	Is evolved the most accurate word here? https://t.co/OntyEHcJVs	757303975

846174648492572672	Clearly the sarcasm directed at the #MAGA rewriting of history was...too subtle? (And Photoshop created in 1988) https://t.co/GmZ2QnQSJK	757303975

846156921648431105	This. Good to remember this is also 2017. https://t.co/PAk341FEsO	757303975

846147571412295680	Thread: https://t.co/QP0IjQsEr9	757303975

846112264243609605	We don't know this one! Thank you for the recommendation! https://t.co/3140Ofj74w	757303975

846110204261490689	Today we've read lots of Good Night books-here are some of Charlotte's favorites! Thank you Adam Gamble &amp; Mark Jasp… https://t.co/4GppDAP3V6	757303975

846055878520291328	This particularly made me laugh! https://t.co/Sqp8mYN52s	757303975

846052510083284992	Beautiful https://t.co/bDanPfDm6f	757303975

846052290096234496	I agree. From the people who got the sarcasm &amp; the people who thought I was seriously questioning whether Abe Linco… https://t.co/3EiOx5BpGs	757303975

845751278387052544	Please tell me this is photoshopped. Please? https://t.co/WezDQx6IvT	757303975

845715511602282497	Books we are really loving today! https://t.co/b616Tumc5m	757303975

845470795589668864	Yes, thank you https://t.co/aOQOsjPcna	757303975

845467644652408832	Who is surprised by what we're seeing now? https://t.co/5Du80WMiN1	757303975

845316669702635520	Talking about hitting girls is never funny. Ever. https://t.co/cvtxykutis	757303975

845316604674084864	I’m all in for #EarthHour 2017! This year, Earth Hour lands on March 25 at 8:30PM. Join me: https://t.co/yoRPZJHsms https://t.co/YbFrp6NoX1	757303975

845299289526030337	Grateful to be there last night to honor my father &amp; even more grateful for vital work @GMHC does every day in the… https://t.co/QgMmcEzsOj	757303975

845250120408973313	Tilting at windmills https://t.co/OUVW4oyKls	757303975

845243297207631873	Removing the alternative facts, half truths and untruths from Trump's @Time interview reveals how little remains https://t.co/AgzObgkUiK	757303975

845029311312809986	Oh goodness gracious-genes, diet, high blood pressure, being overweight, aging known risk factors. High temperature… https://t.co/BCQeYWnWam	757303975

845029244287827969	Excited about our partnership and looking forward to the work ahead https://t.co/fbSY7Nqgyl	757303975

845003694974361604	Strongly agree with both sentiments https://t.co/KI2g9Js0C9	757303975

844971278431866880	Everyone https://t.co/u97qYESbst	757303975

844961502239051777	2017. https://t.co/dUSzLUmuQg	757303975

844915943423852544	Disgusting may be too mild a word here https://t.co/IrZdF1UbRe	757303975

844909106813173760	AND MATERNITY CARE https://t.co/x5sqFAkG0G	757303975

844904958130606080	Spoiler alert: No. https://t.co/SSrBmV6vbv	757303975

844697514825666560	Have struggled to find the words for what happened in London, a place I once called home. I remain without words. London, you're in my heart	757303975

844689532318633984	White supremacy/ white nationalism is violent and tragically can be deadly. Sending my thoughts and prayers to Timo… https://t.co/VUBR3ow9yM	757303975

844656584135507968	Horrifying research shows correlation between global warming &amp; rise in diabetes cases: https://t.co/DYp6Sru91c	757303975

844648377941999620	This should not be controversial ... but, hey, it is 2017 after all https://t.co/YX5Ud41hOV	757303975

844627367041667072	What about this is fair? Or just? Or right? Or helps more people get more affordable, better insurance? Nothing.… https://t.co/H5bw7NdTY2	757303975

844594394254774273	Impressed w these women paleontologists but discouraged that in 2017 so many feel they have to hide in plain sight: https://t.co/7TCdmOoqtm	757303975

844563857309880320	#HappyBirthdayBigBird #SaveBigBird https://t.co/nUXEj1w13J	757303975

844552738486861824	Soon it will be legal to kill bear cubs &amp; wolf pups. Isn't it possible to support hunting &amp; oppose the cruel killin… https://t.co/sjKepPlnM3	757303975

844321362722390017	Grateful for the correction- not legal yet. Hopefully not legal ever. https://t.co/fpNSk4UheI	757303975

844320016820527108	It's now effectively legal - which means it is legal - for doctors in Texas to lie to their patients. 2017. 2017. 2… https://t.co/m0QwcPgezl	757303975

844288689379381248	No student should be "sold" as a lesson. We learn history in part so we don't relive it-not to relive it. Never tho… https://t.co/SI6Paqn8uK	757303975

844277848202514432	Oh Yashar (audible sigh), are you looking for ... consistency? https://t.co/17zbhweKqp	757303975

844268944085127173	New data reveals (AGAIN) that #climatechange is very real &amp; global temperatures are continuing to rise: https://t.co/sn4Zp3cvKm	757303975

844256674726723585	Just a few of the names &amp; faces of those who would be hurt by proposed budget cuts https://t.co/jWCcpHbt1x	757303975

844247837441515521	#SaveElmo https://t.co/l72cphZDUT	757303975

844176858874830848	The "smallest" gender wage gap is still in double digits https://t.co/qPnAjnCeLI	757303975

844171855753854976	Good news- with much more work to do. We must #ProtectOurCare so more moms and babies can get the care they need to… https://t.co/ZlN5yKHKB3	757303975

843907746617548800	This is sick. Antisemitism - with or without swastikas - is never funny, is never a joke, can never be painted as a… https://t.co/X9YC00J0AC	757303975

843906972126797824	Awful and wrong. We are better than this. https://t.co/j06yqBzpBB	757303975

843897018359713793	Silence is a response, so too is indifference. We (including the President) have a moral obligation to always &amp; lou… https://t.co/TvS9Gkoe6P	757303975

843834691929161728	Thank you #sesamestreet. Can't wait to see more of Julia #SeeAmazing https://t.co/N2TZnt9m8E	757303975

843242594125709315	Oh wait it was not this year. I feel much better. No, no I don't. https://t.co/Ez7U7Amdrt	757303975

843242016830033920	Other species? Other ethnics? White nationalism painfully alive and on live TV. No pretense, even laughter. Is this… https://t.co/dSx2vePo0a	757303975

843117825791287296	What comes after farce? https://t.co/nuTnLQmXMu	757303975

843097551985414146	Think #NelsonMandela always relevant and inspiring, though Madiba's wisdom is particularly important now (and yes,… https://t.co/m6fCBaQ12E	757303975

842821366516781061	This is...appalling and ignorant https://t.co/tz2ROF9p5X	757303975

842810247341395969	Inspired by these kids &amp; their fierce determination to combat #climatechange: https://t.co/dcG38WbI1A #ItsYourWorld	757303975

842769964671078400	There's an Animal House ➡️U.S. House joke here. But, it's not funny because capping or cutting health care for poor… https://t.co/4o1737XPSq	757303975

842759538981986304	I love love love this https://t.co/URxllnWQ2R	757303975

842751601630699524	Anything that costs millions and millions of Americans their healthcare is not "a great plan" and is not "fantastic… https://t.co/cD65gZ969E	757303975

842555957750185985	If you have less money one year versus the previous year, that is called a ____ ("cut"), otherwise know as ____ ("l… https://t.co/jHJN4wHiSd	757303975

842505372652920833	You're right. It's cruel....and not true. https://t.co/01knMKvZ2D	757303975

842476705583325184	This just ...isn't true https://t.co/5S4fEeirMt	757303975

842457496023367680	In honor of #NationalPandaDay, watching @nationalzoo #PandaCam &amp; reading the below https://t.co/GOL9ENH7io	757303975

842435519661379584	Love this! Thank you @nypl for providing kids (&amp; adults) with these free resources https://t.co/gUjoJmKeSZ	757303975

842423861492690946	Sickening. We are better than this and clearly must do more to combat Antisemitism to prove it https://t.co/CAgmQwvI3P	757303975

842411431349821440	Heartbreaking and necessary read. Please, please read this. Not #MAGA and not #AmericaFirst https://t.co/vX8pO5N0vq	757303975

842391281787523072	Whats #MAGA abt cutting: opportunities in Appalachia &amp; the Delta; legal services for poor people; investigating che… https://t.co/LXgZ3LDLKu	757303975

842387032030683136	National service should NOT be a partisan issue. Ending programs that empower young people to positively impact com… https://t.co/7WAS0B4sZH	757303975

842375352148197376	Persistence has changed the course of history - I'm so excited to share stories of girls &amp; women who didn't take no… https://t.co/HOOp0JClNf	757303975

845352982921273344	At @ClintonFdn, we believe that we all do better when we work together. I hope you'll join us in the year ahead: https://t.co/X8lj6cJ5Hs	1330457336

844591650542407680	On #WorldWaterDay recalling a terrific visit to @ClintonGlobal partner @HarborSchool—great program &amp; oyster project… https://t.co/3IDSzysWH1	1330457336

844210258637676544	Martin McGuinness believed in a shared future for Northern Ireland and he was steadfast &amp; courageous in its pursuit. https://t.co/rykG5AxPjw	1330457336

843921073787867136	Nobody should be left out or left behind—not rural businesses or schoolkids. Glad to see broadband expanding in NY: https://t.co/DBvXzHt6mC	1330457336

843285755774537728	Chuck Berry’s life was a treasure and a triumph, and he’ll never be forgotten. https://t.co/3Q7z0NatUd	1330457336

842055927993884672	We must always strive to make it easier to vote, not harder. The work continues. https://t.co/CfiixXwQ3G	1330457336

841409051070201856	Kika de la Garza was a good man, very effective congressman, valued friend, &amp; a champion for opportunity and social… https://t.co/DXkkIdiS9H	1330457336

840343589410467842	Robert Osborne taught us more about movies so we could love them as much as he did. May he rest in peace.	1330457336

838868337794891777	Proud to have established Cascade-Siskiyou National Monument, and so glad that @BarackObama expanded it in January! https://t.co/DJJOYQHzuy	1330457336

835604410617081856	Congratulations to new DNC Chair Tom Perez, Keith Ellison, &amp; the great field of candidates who ran. United Democrats are stronger Democrats.	1330457336

833790314095714305	On #PresidentsDay, reaffirming Lincoln’s words in his 1st Inaugural Address: “This country, with its institutions, belongs to the people…”	1330457336

832971219112775685	I second this recommendation! https://t.co/iUpKmrxydB	1330457336

832960309660893185	Terrific piece by a @PLSprogram scholar on listening to and hearing one another despite our differences: https://t.co/30Z7MvgxRR	1330457336

829761304583888899	Bill Frist is right about PEPFAR. We need U.S. leadership on global health more than ever.  https://t.co/LVOjA840AC	1330457336

827520155643166721	We're proud of all we've accomplished together—I hope you'll join us as we work to expand opportunity in 2017: https://t.co/5zAaW7uBWc	1330457336

827166302062141441	Excited about the 10th CGIU meeting in October at Northeastern University in Boston! #CGIU2017 https://t.co/HqOJSfrRJN	1330457336

821811672813867010	41 and Barbara—thinking about you both and sending wishes for a speedy recovery. Love, 42.	1330457336

820998131668160512	Life's most persistent and urgent question is, “What are you doing for others?”— Dr. Martin Luther King, Jr. #MLKDay	1330457336

819662972347940864	As we remember those lost on that terrible day 7 years ago, I remain hopeful about the future of #Haiti &amp; its resilient people.	1330457336

815552970494509056	Happy New Year—2017 &amp; beyond will be bright if we use our imagination, passion &amp; skills to lift each other up &amp; make all our lives stronger.	1330457336

811651662905561089	I’m excited about the important work #PLScholars are doing around the world. Read about it: https://t.co/GNhewkaFKu	1330457336

811005745344946176	As an elector from my home state of New York, I've never been more proud to cast a vote than my vote today for @HillaryClinton.	1330457336

807035993744429056	Our friend John Glenn was a uniquely American hero and one of the finest men Hillary and I have ever known. https://t.co/EjYIfgUFka	1330457336

805915776859406336	Every day, I think of my dear friend Madiba, and the great mind and heart he shared equally with all.	1330457336

805845160026341376	My heart goes out to the families and friends of all those lost in the terrible fire in Oakland.	1330457336

804367975734243329	On #WorldAIDSDay let’s reaffirm our commitment to ending the HIV/AIDS epidemic &amp; discrimination hindering treatment. https://t.co/MIuBY4uWWw	1330457336

798360678117572608	Gwen Ifill was a trailblazer and a bright light in journalism. She informed and challenged us, and did so with grace. I will miss her.	1330457336

797086145922400257	Remembering and honoring our veterans today. We owe them more than we can ever repay.	1330457336

795706741459742724	Janet Reno was an extraordinary public servant who never forgot about the lives of real people. https://t.co/CJw6clqRfX	1330457336

794222086160007168	Enjoyed an early morn visit to Detroit's Eastern Mkt to see some voters. Go see @HillaryClinton tomorrow:… https://t.co/gHDihJRBTu	1330457336

793863179830894592	Praying for the loved ones and the communities of the two police officers killed in Iowa in a senseless act of violence.	1330457336

791845026489896960	Thanks to rock &amp; roll legend @BonJovi for pumping up the crowd in Pittsburgh tonight for @HFA!  #ProudToBePA https://t.co/zXqj9kTKtq	1330457336

791367678086832128	Nice to see you too, Wilmington! And it’s a perfect day to vote! #NCVotesEarly https://t.co/vEyfe9F4KJ	1330457336

791319442919686144	Happy Birthday Hillary! 🎂 In awe of you today and every day.	1330457336

791088382231384064	I loved Day 1 of our #NCVotesEarly Bus Tour. Can't wait to see you all tomorrow! #TurnNCBlue https://t.co/kdy2GZzwMV	1330457336

791071288693522432	Really enjoying traveling across Eastern North Carolina with my friend, Gov. Jim Hunt.  #TurnNCBlue https://t.co/uG5UY6ClZ5	1330457336

791061140470128640	Pumped up after visiting with our volunteers before their canvass shift. #NCVotesEarly #TurnNCBlue https://t.co/4lO2hs7EEs	1330457336

790991652466950144	Kicking off our #NCVotesEarly Bus Tour encouraging everyone in NC to go to the polls—you don’t have to wait until N… https://t.co/z8rYVMTs71	1330457336

790725955149004804	Tom Hayden's life in pursuit of peace &amp; justice ran the gamut from protesting to legislating. He will be missed. https://t.co/ewBqMLfBsR	1330457336

789912845655891968	"This country still does offer the American dream. And if you don't vote, you're saying you don't care..." https://t.co/G48JDo1gB6	1330457336

789512774707769344	I'm kicking off our #WeAreFL bus tour in Orlando at the @FloridaEA conference. So proud to be with educators workin… https://t.co/zLjy1rkYsT	1330457336

788531598379614208	Pennsylvania is focused! Election Day is 3 weeks away! https://t.co/X4ngkIWv0H #proudtobePA https://t.co/j6lQukBBfF	1330457336

786754900034191360	Thank you Iowa for the legendary hospitality—enjoyed every minute of the Early Vote Bus Tour for @HillaryClinton!… https://t.co/CE2cabGl3P	1330457336

786632730553544704	Congrats @bobdylan on a well-deserved Nobel for wise, powerful lyrics that touched minds &amp; hearts. And TY for this… https://t.co/bKPML1poG7	1330457336

786315071559389184	Nothing like a bus tour thru Iowa to promote early voting. Make your voice heard, Hawkeye State!… https://t.co/RQBmPx1dUg	1330457336

785827616980865025	41 years ago I married my best friend and the finest changemaker I’ve ever known. And yes, I’m still in awe of her!	1330457336

784436054635995137	Congratulations to @AmeriCorps for reaching 1 million AmeriCorps members—you represent the very best of America! #ThanksAMillion	1330457336

783817505655644164	Congratulations, Mr. President!  This is a big moment for our planet. https://t.co/Ba4EuXbHUZ	1330457336

783815938990862336	Great trip campaigning across the Buckeye State for @HillaryforOH.  Thanks for having me!  Learn where to vote at https://t.co/X4ngkIWv0H	1330457336

783815330296655872	...and I enjoyed every mile!  #OHHillYes https://t.co/kIzqgS7MoX	1330457336

783724016435691521	Campaigning across Ohio for @HillaryClinton &amp; stopped at Starting Lineup in Youngstown. No time for a cut but took… https://t.co/LgTtKITpGQ	1330457336

783718519238234113	On the road again! Enjoying Day Two of our bus tour across Ohio campaigning for @HillaryClinton! #ImWithHer https://t.co/qiatB7JCN8	1330457336

783403190763020288	Praying for everyone impacted by #HurricaneMatthew. Here's how you can help in Haiti: https://t.co/OX77AS2bT6	1330457336

